dataset,threshold,k,frac_reads_unresolved,frac_reads_unknown_error,n_windows,frac_windows_fully_resolved,median_window_purity
120423_6D2S_qubit6,6 µs,2.0,0.7489539748953975,0.0,149,0.0,0.0
120423_6D2S_qubit6,7 µs,2.0,0.5871687587168759,0.0,98,0.0,0.0
120423_6D2S_qubit6,8 µs,2.0,0.42677824267782427,0.0,71,0.0,0.0
120423_6D2S_qubit6,9 µs,2.0,0.3333333333333333,0.0,53,0.0,0.0
120423_6D2S_qubit6,10 µs,2.0,0.26220362622036264,0.0,0,,
210423_6D2S_qubit1,1 µs,0.5,0.014583333333333334,0.0,1,0.0,0.9854166666666667
210423_6D2S_qubit1,2 µs,0.5,0.020833333333333332,0.0,3,0.3333333333333333,0.980565371024735
210423_6D2S_qubit1,3 µs,0.5,0.153125,0.0,73,0.3972602739726027,0.9
210423_6D2S_qubit1,4 µs,0.5,0.30416666666666664,0.0,203,0.3891625615763547,0.6666666666666666
210423_6D2S_qubit1,5 µs,0.5,0.2760416666666667,0.0,143,0.16783216783216784,0.0
210423_6D2S_qubit1,6 µs,0.5,0.17604166666666668,0.0,86,0.023255813953488372,0.0
210423_6D2S_qubit1,7 µs,0.5,0.11458333333333333,0.0,53,0.018867924528301886,0.0
210423_6D2S_qubit1,8 µs,0.5,0.078125,0.0,42,0.047619047619047616,0.0
210423_6D2S_qubit1,9 µs,0.5,0.06875,0.0,36,0.05555555555555555,0.0
210423_6D2S_qubit1,10 µs,0.5,0.05520833333333333,0.0,0,,
210423_6D2S_qubit1,1 µs,1.0,0.03854166666666667,0.0,1,0.0,0.9614583333333333
210423_6D2S_qubit1,2 µs,1.0,0.052083333333333336,0.0,3,0.0,0.9396325459317585
210423_6D2S_qubit1,3 µs,1.0,0.39791666666666664,0.0,73,0.1506849315068493,0.625
210423_6D2S_qubit1,4 µs,1.0,0.6239583333333333,0.0,203,0.04926108374384237,0.0
210423_6D2S_qubit1,5 µs,1.0,0.396875,0.0,143,0.006993006993006993,0.0
210423_6D2S_qubit1,6 µs,1.0,0.25,0.0,86,0.011627906976744186,0.0
210423_6D2S_qubit1,7 µs,1.0,0.16979166666666667,0.0,53,0.018867924528301886,0.0
210423_6D2S_qubit1,8 µs,1.0,0.12291666666666666,0.0,42,0.047619047619047616,0.0
210423_6D2S_qubit1,9 µs,1.0,0.08645833333333333,0.0,36,0.027777777777777776,0.0
210423_6D2S_qubit1,10 µs,1.0,0.071875,0.0,0,,
210423_6D2S_qubit1,1 µs,2.0,0.10833333333333334,0.0,1,0.0,0.8916666666666667
210423_6D2S_qubit1,2 µs,2.0,0.24479166666666666,0.0,3,0.0,0.7279151943462897
210423_6D2S_qubit1,3 µs,2.0,0.9479166666666666,0.0,73,0.0,0.0
210423_6D2S_qubit1,4 µs,2.0,0.8135416666666667,0.0,203,0.0049261083743842365,0.0
210423_6D2S_qubit1,5 µs,2.0,0.5520833333333334,0.0,143,0.006993006993006993,0.0
210423_6D2S_qubit1,6 µs,2.0,0.37604166666666666,0.0,86,0.011627906976744186,0.0
210423_6D2S_qubit1,7 µs,2.0,0.271875,0.0,53,0.018867924528301886,0.0
210423_6D2S_qubit1,8 µs,2.0,0.209375,0.0,42,0.023809523809523808,0.0
210423_6D2S_qubit1,9 µs,2.0,0.16145833333333334,0.0,36,0.027777777777777776,0.0
210423_6D2S_qubit1,10 µs,2.0,0.13125,0.0,0,,
210423_6D2S_qubit2,1 µs,0.5,0.016684045881126174,0.0,1,0.0,0.9833159541188738
210423_6D2S_qubit2,2 µs,0.5,0.043795620437956206,0.0,18,0.3888888888888889,0.9758720930232558
210423_6D2S_qubit2,3 µs,0.5,0.3691345151199166,0.0,221,0.3393665158371041,0.5
210423_6D2S_qubit2,4 µs,0.5,0.2638164754953076,0.0,134,0.06716417910447761,0.0
210423_6D2S_qubit2,5 µs,0.5,0.15015641293013557,0.0,56,0.0,0.0
210423_6D2S_qubit2,6 µs,0.5,0.09280500521376434,0.0,45,0.0,0.0
210423_6D2S_qubit2,7 µs,0.5,0.06360792492179354,0.0,29,0.0,0.0
210423_6D2S_qubit2,8 µs,0.5,0.05213764337851929,0.0,19,0.0,0.0
210423_6D2S_qubit2,9 µs,0.5,0.04692387904066736,0.0,17,0.0,0.0
210423_6D2S_qubit2,10 µs,0.5,0.03858185610010428,0.0,0,,
210423_6D2S_qubit2,1 µs,1.0,0.047966631908237745,0.0,1,0.0,0.9520333680917622
210423_6D2S_qubit2,2 µs,1.0,0.1908237747653806,0.0,18,0.1111111111111111,0.8315565031982942
210423_6D2S_qubit2,3 µs,1.0,0.7413972888425443,0.0,221,0.004524886877828055,0.0
210423_6D2S_qubit2,4 µs,1.0,0.38477580813347234,0.0,134,0.0,0.0
210423_6D2S_qubit2,5 µs,1.0,0.20855057351407716,0.0,56,0.0,0.0
210423_6D2S_qubit2,6 µs,1.0,0.1334723670490094,0.0,45,0.0,0.0
210423_6D2S_qubit2,7 µs,1.0,0.09697601668404589,0.0,29,0.0,0.0
210423_6D2S_qubit2,8 µs,1.0,0.07194994786235662,0.0,19,0.0,0.0
210423_6D2S_qubit2,9 µs,1.0,0.06256517205422316,0.0,17,0.0,0.0
210423_6D2S_qubit2,10 µs,1.0,0.053180396246089674,0.0,0,,
210423_6D2S_qubit2,1 µs,2.0,0.16058394160583941,0.0,1,0.0,0.8394160583941606
210423_6D2S_qubit2,2 µs,2.0,0.8884254431699687,0.0,18,0.0,0.10555555555555556
210423_6D2S_qubit2,3 µs,2.0,0.8936392075078207,0.0,221,0.0,0.0
210423_6D2S_qubit2,4 µs,2.0,0.5589155370177268,0.0,134,0.0,0.0
210423_6D2S_qubit2,5 µs,2.0,0.34515119916579773,0.0,56,0.0,0.0
210423_6D2S_qubit2,6 µs,2.0,0.22419186652763295,0.0,45,0.0,0.0
210423_6D2S_qubit2,7 µs,2.0,0.17309697601668406,0.0,29,0.0,0.0
210423_6D2S_qubit2,8 µs,2.0,0.12095933263816476,0.0,19,0.0,0.0
210423_6D2S_qubit2,9 µs,2.0,0.10010427528675704,0.0,17,0.0,0.0
210423_6D2S_qubit2,10 µs,2.0,0.0886339937434828,0.0,0,,
210423_6D2S_qubit3,1 µs,0.5,0.07001044932079414,0.0,1,0.0,0.9299895506792059
210423_6D2S_qubit3,2 µs,0.5,0.14211076280041798,0.0,45,0.13333333333333333,0.8928571428571429
210423_6D2S_qubit3,3 µs,0.5,0.3772204806687565,0.0,232,0.27586206896551724,0.5
210423_6D2S_qubit3,4 µs,0.5,0.2936259143155695,0.0,167,0.05389221556886228,0.0
210423_6D2S_qubit3,5 µs,0.5,0.20794148380355276,0.0,120,0.008333333333333333,0.0
210423_6D2S_qubit3,6 µs,0.5,0.15047021943573669,0.0,94,0.010638297872340425,0.0
210423_6D2S_qubit3,7 µs,0.5,0.13375130616509928,0.0,80,0.0125,0.0
210423_6D2S_qubit3,8 µs,0.5,0.11703239289446186,0.0,73,0.0136986301369863,0.0
210423_6D2S_qubit3,9 µs,0.5,0.10240334378265413,0.0,68,0.014705882352941176,0.0
210423_6D2S_qubit3,10 µs,0.5,0.09717868338557993,0.0,0,,
210423_6D2S_qubit3,1 µs,1.0,0.10762800417972831,0.0,1,0.0,0.8923719958202717
210423_6D2S_qubit3,2 µs,1.0,0.2727272727272727,0.0,45,0.1111111111111111,0.7272727272727273
210423_6D2S_qubit3,3 µs,1.0,0.7053291536050157,0.0,232,0.008620689655172414,0.0
210423_6D2S_qubit3,4 µs,1.0,0.3939393939393939,0.0,167,0.0,0.0
210423_6D2S_qubit3,5 µs,1.0,0.25391849529780564,0.0,120,0.008333333333333333,0.0
210423_6D2S_qubit3,6 µs,1.0,0.1974921630094044,0.0,94,0.010638297872340425,0.0
210423_6D2S_qubit3,7 µs,1.0,0.15778474399164055,0.0,80,0.0125,0.0
210423_6D2S_qubit3,8 µs,1.0,0.14211076280041798,0.0,73,0.0136986301369863,0.0
210423_6D2S_qubit3,9 µs,1.0,0.13061650992685475,0.0,68,0.0,0.0
210423_6D2S_qubit3,10 µs,1.0,0.12016718913270637,0.0,0,,
210423_6D2S_qubit3,1 µs,2.0,0.2225705329153605,0.0,1,0.0,0.7774294670846394
210423_6D2S_qubit3,2 µs,2.0,0.8474399164054337,0.0,45,0.0,0.1111111111111111
210423_6D2S_qubit3,3 µs,2.0,0.8307210031347962,0.0,232,0.0,0.0
210423_6D2S_qubit3,4 µs,2.0,0.5391849529780565,0.0,167,0.0,0.0
210423_6D2S_qubit3,5 µs,2.0,0.3594566353187043,0.0,120,0.008333333333333333,0.0
210423_6D2S_qubit3,6 µs,2.0,0.26227795193312436,0.0,94,0.010638297872340425,0.0
210423_6D2S_qubit3,7 µs,2.0,0.22361546499477533,0.0,80,0.0125,0.0
210423_6D2S_qubit3,8 µs,2.0,0.19540229885057472,0.0,73,0.0,0.0
210423_6D2S_qubit3,9 µs,2.0,0.16509926854754442,0.0,68,0.0,0.0
210423_6D2S_qubit3,10 µs,2.0,0.15047021943573669,0.0,0,,
220423_6D2S_qubit1,1 µs,0.5,0.019888129272840272,0.0,1,0.0,0.9801118707271598
220423_6D2S_qubit1,2 µs,0.5,0.024860161591050343,0.0,5,0.2,0.976370200196915
220423_6D2S_qubit1,3 µs,0.5,0.11767143153097162,0.0,254,0.3228346456692913,0.9230769230769231
220423_6D2S_qubit1,4 µs,0.5,0.3298114771079345,0.0,936,0.3194444444444444,0.6
220423_6D2S_qubit1,5 µs,0.5,0.31655272425937436,0.0,813,0.16974169741697417,0.0
220423_6D2S_qubit1,6 µs,0.5,0.22602030246529936,0.0,537,0.040968342644320296,0.0
220423_6D2S_qubit1,7 µs,0.5,0.14998964159933706,0.0,374,0.0213903743315508,0.0
220423_6D2S_qubit1,8 µs,0.5,0.11207789517298529,0.0,279,0.03225806451612903,0.0
220423_6D2S_qubit1,9 µs,0.5,0.0874249015951937,0.0,221,0.02262443438914027,0.0
220423_6D2S_qubit1,10 µs,0.5,0.07313030868033976,0.0,0,,
220423_6D2S_qubit1,1 µs,1.0,0.05075616324839445,0.0,1,0.0,0.9492438367516055
220423_6D2S_qubit1,2 µs,1.0,0.0694012844416822,0.0,5,0.0,0.9281260255989497
220423_6D2S_qubit1,3 µs,1.0,0.32753262896208823,0.0,254,0.07086614173228346,0.6666666666666666
220423_6D2S_qubit1,4 µs,1.0,0.7047855811062772,0.0,936,0.023504273504273504,0.0
220423_6D2S_qubit1,5 µs,1.0,0.4847731510254817,0.0,813,0.0036900369003690036,0.0
220423_6D2S_qubit1,6 µs,1.0,0.307644499689248,0.0,537,0.00931098696461825,0.0
220423_6D2S_qubit1,7 µs,1.0,0.2140045576962917,0.0,374,0.016042780748663103,0.0
220423_6D2S_qubit1,8 µs,1.0,0.15537600994406464,0.0,279,0.017921146953405017,0.0
220423_6D2S_qubit1,9 µs,1.0,0.12533664802154548,0.0,221,0.013574660633484163,0.0
220423_6D2S_qubit1,10 µs,1.0,0.10316967060285892,0.0,0,,
220423_6D2S_qubit1,1 µs,2.0,0.13921690490988192,0.0,1,0.0,0.8607830950901181
220423_6D2S_qubit1,2 µs,2.0,0.2755334576341413,0.0,5,0.0,0.729145211122554
220423_6D2S_qubit1,3 µs,2.0,0.9276983633726953,0.0,254,0.0,0.0
220423_6D2S_qubit1,4 µs,2.0,0.8810855603894758,0.0,936,0.0,0.0
220423_6D2S_qubit1,5 µs,2.0,0.6471928734203439,0.0,813,0.0036900369003690036,0.0
220423_6D2S_qubit1,6 µs,2.0,0.45804847731510256,0.0,537,0.0074487895716946,0.0
220423_6D2S_qubit1,7 µs,2.0,0.327739796975347,0.0,374,0.008021390374331552,0.0
220423_6D2S_qubit1,8 µs,2.0,0.25067329604309097,0.0,279,0.010752688172043012,0.0
220423_6D2S_qubit1,9 µs,2.0,0.19763828464885022,0.0,221,0.013574660633484163,0.0
220423_6D2S_qubit1,10 µs,2.0,0.15910503418272218,0.0,0,,
270623_6D2S_qubit2,1 µs,0.5,0.00029481132075471697,0.0,1,0.0,0.9997051886792453
270623_6D2S_qubit2,2 µs,0.5,0.01061320754716981,0.0,14,0.21428571428571427,0.0
270623_6D2S_qubit2,3 µs,0.5,0.0,0.0,0,,
270623_6D2S_qubit2,4 µs,0.5,0.0,0.0,0,,
270623_6D2S_qubit2,5 µs,0.5,0.0,0.0,0,,
270623_6D2S_qubit2,6 µs,0.5,0.0,0.0,0,,
270623_6D2S_qubit2,7 µs,0.5,0.0,0.0,0,,
270623_6D2S_qubit2,8 µs,0.5,0.0,0.0,0,,
270623_6D2S_qubit2,9 µs,0.5,0.0,0.0,0,,
270623_6D2S_qubit2,10 µs,0.5,0.0,0.0,0,,
270623_6D2S_qubit2,1 µs,1.0,0.0011792452830188679,0.0,1,0.0,0.9988207547169812
270623_6D2S_qubit2,2 µs,1.0,0.03242924528301887,0.0,14,0.0,0.0
270623_6D2S_qubit2,3 µs,1.0,0.0,0.0,0,,
270623_6D2S_qubit2,4 µs,1.0,0.0,0.0,0,,
270623_6D2S_qubit2,5 µs,1.0,0.0,0.0,0,,
270623_6D2S_qubit2,6 µs,1.0,0.0,0.0,0,,
270623_6D2S_qubit2,7 µs,1.0,0.0,0.0,0,,
270623_6D2S_qubit2,8 µs,1.0,0.0,0.0,0,,
270623_6D2S_qubit2,9 µs,1.0,0.0,0.0,0,,
270623_6D2S_qubit2,10 µs,1.0,0.0,0.0,0,,
270623_6D2S_qubit2,1 µs,2.0,0.006780660377358491,0.0,1,0.0,0.9932193396226415
270623_6D2S_qubit2,2 µs,2.0,0.14327830188679244,0.0,14,0.0,0.0
270623_6D2S_qubit2,3 µs,2.0,0.000884433962264151,0.0,0,,
270623_6D2S_qubit2,4 µs,2.0,0.0,0.0,0,,
270623_6D2S_qubit2,5 µs,2.0,0.0,0.0,0,,
270623_6D2S_qubit2,6 µs,2.0,0.0,0.0,0,,
270623_6D2S_qubit2,7 µs,2.0,0.0,0.0,0,,
270623_6D2S_qubit2,8 µs,2.0,0.0,0.0,0,,
270623_6D2S_qubit2,9 µs,2.0,0.0,0.0,0,,
270623_6D2S_qubit2,10 µs,2.0,0.0,0.0,0,,
270623_6D2S_qubit2_after,1 µs,0.5,0.0,0.0,1,1.0,1.0
270623_6D2S_qubit2_after,2 µs,0.5,0.006127450980392157,0.0,5,0.2,0.0
270623_6D2S_qubit2_after,3 µs,0.5,0.0,0.0,0,,
270623_6D2S_qubit2_after,4 µs,0.5,0.0,0.0,0,,
270623_6D2S_qubit2_after,5 µs,0.5,0.0,0.0,0,,
270623_6D2S_qubit2_after,6 µs,0.5,0.0,0.0,0,,
270623_6D2S_qubit2_after,7 µs,0.5,0.0,0.0,0,,
270623_6D2S_qubit2_after,8 µs,0.5,0.0,0.0,0,,
270623_6D2S_qubit2_after,9 µs,0.5,0.0,0.0,0,,
270623_6D2S_qubit2_after,10 µs,0.5,0.0,0.0,0,,
270623_6D2S_qubit2_after,1 µs,1.0,0.0012254901960784314,0.0,1,0.0,0.9987745098039216
270623_6D2S_qubit2_after,2 µs,1.0,0.01715686274509804,0.0,5,0.0,0.0
270623_6D2S_qubit2_after,3 µs,1.0,0.0,0.0,0,,
270623_6D2S_qubit2_after,4 µs,1.0,0.0,0.0,0,,
270623_6D2S_qubit2_after,5 µs,1.0,0.0,0.0,0,,
270623_6D2S_qubit2_after,6 µs,1.0,0.0,0.0,0,,
270623_6D2S_qubit2_after,7 µs,1.0,0.0,0.0,0,,
270623_6D2S_qubit2_after,8 µs,1.0,0.0,0.0,0,,
270623_6D2S_qubit2_after,9 µs,1.0,0.0,0.0,0,,
270623_6D2S_qubit2_after,10 µs,1.0,0.0,0.0,0,,
270623_6D2S_qubit2_after,1 µs,2.0,0.00857843137254902,0.0,1,0.0,0.991421568627451
270623_6D2S_qubit2_after,2 µs,2.0,0.07720588235294118,0.0,5,0.0,0.0
270623_6D2S_qubit2_after,3 µs,2.0,0.0006127450980392157,0.0,0,,
270623_6D2S_qubit2_after,4 µs,2.0,0.0,0.0,0,,
270623_6D2S_qubit2_after,5 µs,2.0,0.0,0.0,0,,
270623_6D2S_qubit2_after,6 µs,2.0,0.0,0.0,0,,
270623_6D2S_qubit2_after,7 µs,2.0,0.0,0.0,0,,
270623_6D2S_qubit2_after,8 µs,2.0,0.0,0.0,0,,
270623_6D2S_qubit2_after,9 µs,2.0,0.0,0.0,0,,
270623_6D2S_qubit2_after,10 µs,2.0,0.0,0.0,0,,
270623_6D2S_qubit2_before,1 µs,0.5,0.0005681818181818182,0.0,1,0.0,0.9994318181818181
270623_6D2S_qubit2_before,2 µs,0.5,0.014772727272727272,0.0,9,0.2222222222222222,0.0
270623_6D2S_qubit2_before,3 µs,0.5,0.0,0.0,0,,
270623_6D2S_qubit2_before,4 µs,0.5,0.0,0.0,0,,
270623_6D2S_qubit2_before,5 µs,0.5,0.0,0.0,0,,
270623_6D2S_qubit2_before,6 µs,0.5,0.0,0.0,0,,
270623_6D2S_qubit2_before,7 µs,0.5,0.0,0.0,0,,
270623_6D2S_qubit2_before,8 µs,0.5,0.0,0.0,0,,
270623_6D2S_qubit2_before,9 µs,0.5,0.0,0.0,0,,
270623_6D2S_qubit2_before,10 µs,0.5,0.0,0.0,0,,
270623_6D2S_qubit2_before,1 µs,1.0,0.0011363636363636363,0.0,1,0.0,0.9988636363636364
270623_6D2S_qubit2_before,2 µs,1.0,0.04659090909090909,0.0,9,0.0,0.0
270623_6D2S_qubit2_before,3 µs,1.0,0.0,0.0,0,,
270623_6D2S_qubit2_before,4 µs,1.0,0.0,0.0,0,,
270623_6D2S_qubit2_before,5 µs,1.0,0.0,0.0,0,,
270623_6D2S_qubit2_before,6 µs,1.0,0.0,0.0,0,,
270623_6D2S_qubit2_before,7 µs,1.0,0.0,0.0,0,,
270623_6D2S_qubit2_before,8 µs,1.0,0.0,0.0,0,,
270623_6D2S_qubit2_before,9 µs,1.0,0.0,0.0,0,,
270623_6D2S_qubit2_before,10 µs,1.0,0.0,0.0,0,,
270623_6D2S_qubit2_before,1 µs,2.0,0.005113636363636364,0.0,1,0.0,0.9948863636363636
270623_6D2S_qubit2_before,2 µs,2.0,0.20454545454545456,0.0,9,0.0,0.0
270623_6D2S_qubit2_before,3 µs,2.0,0.0011363636363636363,0.0,0,,
270623_6D2S_qubit2_before,4 µs,2.0,0.0,0.0,0,,
270623_6D2S_qubit2_before,5 µs,2.0,0.0,0.0,0,,
270623_6D2S_qubit2_before,6 µs,2.0,0.0,0.0,0,,
270623_6D2S_qubit2_before,7 µs,2.0,0.0,0.0,0,,
270623_6D2S_qubit2_before,8 µs,2.0,0.0,0.0,0,,
270623_6D2S_qubit2_before,9 µs,2.0,0.0,0.0,0,,
270623_6D2S_qubit2_before,10 µs,2.0,0.0,0.0,0,,
280623_6D2S_qubit1,1 µs,0.5,0.033350436121087734,0.0,1,0.0,0.9666495638789122
280623_6D2S_qubit1,2 µs,0.5,0.038481272447408926,0.0,6,0.16666666666666666,0.9622459464200687
280623_6D2S_qubit1,3 µs,0.5,0.3047716777834787,0.0,330,0.3606060606060606,0.75
280623_6D2S_qubit1,4 µs,0.5,0.38481272447408926,0.0,453,0.18984547461368653,0.0
280623_6D2S_qubit1,5 µs,0.5,0.28116983068240126,0.0,288,0.024305555555555556,0.0
280623_6D2S_qubit1,6 µs,0.5,0.18419702411493075,0.0,193,0.03626943005181347,0.0
280623_6D2S_qubit1,7 µs,0.5,0.12621857362750127,0.0,138,0.050724637681159424,0.0
280623_6D2S_qubit1,8 µs,0.5,0.10261672652642381,0.0,113,0.02654867256637168,0.0
280623_6D2S_qubit1,9 µs,0.5,0.08825038481272447,0.0,94,0.031914893617021274,0.0
280623_6D2S_qubit1,10 µs,0.5,0.07542329399692149,0.0,0,,
280623_6D2S_qubit1,1 µs,1.0,0.07131862493586455,0.0,1,0.0,0.9286813750641355
280623_6D2S_qubit1,2 µs,1.0,0.10518214468958441,0.0,6,0.0,0.9138352813264474
280623_6D2S_qubit1,3 µs,1.0,0.7762955361723961,0.0,330,0.04242424242424243,0.07323232323232323
280623_6D2S_qubit1,4 µs,1.0,0.6074910210364289,0.0,453,0.008830022075055188,0.0
280623_6D2S_qubit1,5 µs,1.0,0.3807080554130323,0.0,288,0.010416666666666666,0.0
280623_6D2S_qubit1,6 µs,1.0,0.2508978963571062,0.0,193,0.015544041450777202,0.0
280623_6D2S_qubit1,7 µs,1.0,0.1883016931759877,0.0,138,0.021739130434782608,0.0
280623_6D2S_qubit1,8 µs,1.0,0.14161108260646485,0.0,113,0.02654867256637168,0.0
280623_6D2S_qubit1,9 µs,1.0,0.1216008209338122,0.0,94,0.0,0.0
280623_6D2S_qubit1,10 µs,1.0,0.10261672652642381,0.0,0,,
280623_6D2S_qubit1,1 µs,2.0,0.19907644946126218,0.0,1,0.0,0.8009235505387378
280623_6D2S_qubit1,2 µs,2.0,0.6731657260133401,0.0,6,0.0,0.3272859972891252
280623_6D2S_qubit1,3 µs,2.0,0.9722934838378656,0.0,330,0.0,0.0
280623_6D2S_qubit1,4 µs,2.0,0.7706516162134428,0.0,453,0.006622516556291391,0.0
280623_6D2S_qubit1,5 µs,2.0,0.5274499743458184,0.0,288,0.010416666666666666,0.0
280623_6D2S_qubit1,6 µs,2.0,0.38481272447408926,0.0,193,0.015544041450777202,0.0
280623_6D2S_qubit1,7 µs,2.0,0.28681375064135456,0.0,138,0.021739130434782608,0.0
280623_6D2S_qubit1,8 µs,2.0,0.22780913288866086,0.0,113,0.0,0.0
280623_6D2S_qubit1,9 µs,2.0,0.18778860954335558,0.0,94,0.0,0.0
280623_6D2S_qubit1,10 µs,2.0,0.15597742432016418,0.0,0,,
280623_6D2S_qubit2,1 µs,0.5,0.005670103092783505,0.0,1,0.0,0.9943298969072165
280623_6D2S_qubit2,2 µs,0.5,0.2876288659793814,0.0,450,0.5,0.96875
280623_6D2S_qubit2,3 µs,0.5,0.14072164948453608,0.0,167,0.25149700598802394,0.0
280623_6D2S_qubit2,4 µs,0.5,0.04896907216494845,0.0,45,0.0,0.0
280623_6D2S_qubit2,5 µs,0.5,0.02422680412371134,0.0,23,0.0,0.0
280623_6D2S_qubit2,6 µs,0.5,0.015463917525773196,0.0,15,0.0,0.0
280623_6D2S_qubit2,7 µs,0.5,0.010824742268041237,0.0,12,0.0,0.0
280623_6D2S_qubit2,8 µs,0.5,0.008762886597938144,0.0,10,0.0,0.0
280623_6D2S_qubit2,9 µs,0.5,0.007216494845360825,0.0,10,0.0,0.0
280623_6D2S_qubit2,10 µs,0.5,0.006701030927835051,0.0,0,,
280623_6D2S_qubit2,1 µs,1.0,0.009278350515463918,0.0,1,0.0,0.9907216494845361
280623_6D2S_qubit2,2 µs,1.0,0.6216494845360825,0.0,450,0.1511111111111111,0.3
280623_6D2S_qubit2,3 µs,1.0,0.2463917525773196,0.0,167,0.0,0.0
280623_6D2S_qubit2,4 µs,1.0,0.08350515463917525,0.0,45,0.0,0.0
280623_6D2S_qubit2,5 µs,1.0,0.04020618556701031,0.0,23,0.0,0.0
280623_6D2S_qubit2,6 µs,1.0,0.025257731958762887,0.0,15,0.0,0.0
280623_6D2S_qubit2,7 µs,1.0,0.016494845360824743,0.0,12,0.0,0.0
280623_6D2S_qubit2,8 µs,1.0,0.01134020618556701,0.0,10,0.0,0.0
280623_6D2S_qubit2,9 µs,1.0,0.010309278350515464,0.0,10,0.0,0.0
280623_6D2S_qubit2,10 µs,1.0,0.00979381443298969,0.0,0,,
280623_6D2S_qubit2,1 µs,2.0,0.0577319587628866,0.0,1,0.0,0.9422680412371134
280623_6D2S_qubit2,2 µs,2.0,0.9412371134020618,0.0,450,0.0,0.0
280623_6D2S_qubit2,3 µs,2.0,0.41391752577319585,0.0,167,0.0,0.0
280623_6D2S_qubit2,4 µs,2.0,0.15670103092783505,0.0,45,0.0,0.0
280623_6D2S_qubit2,5 µs,2.0,0.07938144329896907,0.0,23,0.0,0.0
280623_6D2S_qubit2,6 µs,2.0,0.0443298969072165,0.0,15,0.0,0.0
280623_6D2S_qubit2,7 µs,2.0,0.032989690721649485,0.0,12,0.0,0.0
280623_6D2S_qubit2,8 µs,2.0,0.024742268041237112,0.0,10,0.0,0.0
280623_6D2S_qubit2,9 µs,2.0,0.01804123711340206,0.0,10,0.0,0.0
280623_6D2S_qubit2,10 µs,2.0,0.015463917525773196,0.0,0,,
280623_6D2S_qubit2_after,1 µs,0.5,0.006051437216338881,0.0,1,0.0,0.9939485627836612
280623_6D2S_qubit2_after,2 µs,0.5,0.291981845688351,0.0,145,0.496551724137931,0.9375
280623_6D2S_qubit2_after,3 µs,0.5,0.15128593040847202,0.0,58,0.20689655172413793,0.0
280623_6D2S_qubit2_after,4 µs,0.5,0.0453857791225416,0.0,15,0.0,0.0
280623_6D2S_qubit2_after,5 µs,0.5,0.025718608169440244,0.0,9,0.0,0.0
280623_6D2S_qubit2_after,6 µs,0.5,0.019667170953101363,0.0,6,0.0,0.0
280623_6D2S_qubit2_after,7 µs,0.5,0.012102874432677761,0.0,5,0.0,0.0
280623_6D2S_qubit2_after,8 µs,0.5,0.01059001512859304,0.0,4,0.0,0.0
280623_6D2S_qubit2_after,9 µs,0.5,0.009077155824508321,0.0,4,0.0,0.0
280623_6D2S_qubit2_after,10 µs,0.5,0.007564296520423601,0.0,0,,
280623_6D2S_qubit2_after,1 µs,1.0,0.012102874432677761,0.0,1,0.0,0.9878971255673222
280623_6D2S_qubit2_after,2 µs,1.0,0.6111951588502269,0.0,145,0.13793103448275862,0.3333333333333333
280623_6D2S_qubit2_after,3 µs,1.0,0.26626323751891073,0.0,58,0.0,0.0
280623_6D2S_qubit2_after,4 µs,1.0,0.08018154311649017,0.0,15,0.0,0.0
280623_6D2S_qubit2_after,5 µs,1.0,0.039334341906202726,0.0,9,0.0,0.0
280623_6D2S_qubit2_after,6 µs,1.0,0.02723146747352496,0.0,6,0.0,0.0
280623_6D2S_qubit2_after,7 µs,1.0,0.02118003025718608,0.0,5,0.0,0.0
280623_6D2S_qubit2_after,8 µs,1.0,0.01361573373676248,0.0,4,0.0,0.0
280623_6D2S_qubit2_after,9 µs,1.0,0.012102874432677761,0.0,4,0.0,0.0
280623_6D2S_qubit2_after,10 µs,1.0,0.012102874432677761,0.0,0,,
280623_6D2S_qubit2_after,1 µs,2.0,0.049924357034795766,0.0,1,0.0,0.9500756429652042
280623_6D2S_qubit2_after,2 µs,2.0,0.9485627836611196,0.0,145,0.0,0.0
280623_6D2S_qubit2_after,3 µs,2.0,0.43872919818456885,0.0,58,0.0,0.0
280623_6D2S_qubit2_after,4 µs,2.0,0.1649016641452345,0.0,15,0.0,0.0
280623_6D2S_qubit2_after,5 µs,2.0,0.07564296520423601,0.0,9,0.0,0.0
280623_6D2S_qubit2_after,6 µs,2.0,0.04084720121028744,0.0,6,0.0,0.0
280623_6D2S_qubit2_after,7 µs,2.0,0.03479576399394856,0.0,5,0.0,0.0
280623_6D2S_qubit2_after,8 µs,2.0,0.02723146747352496,0.0,4,0.0,0.0
280623_6D2S_qubit2_after,9 µs,2.0,0.02118003025718608,0.0,4,0.0,0.0
280623_6D2S_qubit2_after,10 µs,2.0,0.019667170953101363,0.0,0,,
280623_6D2S_qubit2_before,1 µs,0.5,0.00547302580140735,0.0,1,0.0,0.9945269741985927
280623_6D2S_qubit2_before,2 µs,0.5,0.28537920250195464,0.0,306,0.5032679738562091,1.0
280623_6D2S_qubit2_before,3 µs,0.5,0.1352619233776388,0.0,109,0.27522935779816515,0.0
280623_6D2S_qubit2_before,4 µs,0.5,0.0508209538702111,0.0,30,0.0,0.0
280623_6D2S_qubit2_before,5 µs,0.5,0.023455824863174355,0.0,14,0.0,0.0
280623_6D2S_qubit2_before,6 µs,0.5,0.013291634089132134,0.0,9,0.0,0.0
